Time,Time Code,Country Name,Country Code,GDP,"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)","Unemployment, total (% of total labor force) (national estimate)",Real interest rate (%),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),"Official exchange rate (LCU per US$, period average)","Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),Consumer price index (2010 = 100)
2015,YR2015,Kyrgyz Republic,KGZ,6678177511.66313,6.50331838993384,3.42728749981312,3.364,19.5333606509168,35.1896004872594,75.7719702273738,64.4621082725294,17.1312307587207,3.87582544821412,1121.08269597662,146.358103369357
2015,YR2015,Lao PDR,LAO,14426381187.0894,1.27735427102992,2.34849600685918,..,..,33.9522573081909,51.8460643954901,8127.61059846586,7.47075722325615,7.27006584373785,2125.45905698314,125.804029263158
2015,YR2015,Latvia,LVA,27263090547.0617,0.174242243625186,0.115712474014657,9.873,..,60.2753827650078,62.0239819704652,..,2.98148083437119,3.88526005426763,13786.4567953114,107.544870498588
2015,YR2015,Lebanon,LBN,49929337836.8159,-3.74914524799629,3.33578444902192,..,3.63383207891925,23.1396677268024,48.6993749079787,1507.5,4.32469174487594,0.462320792597581,7802.75136769776,114.970576284332
2015,YR2015,Lesotho,LSO,2359686724.53829,3.21844513655931,10.2030391854904,..,0.332986111110699,42.8918037123102,86.8309693705568,12.7589308811644,4.79809498524625,3.12406678044546,1113.83683453612,127.046843072419
2015,YR2015,Liberia,LBR,3227075700,7.74869687621306,0.062713425558087,..,13.5354646875379,..,..,86.1883665716999,7.21023781604438,-0.0185649695590939,699.662946853965,147.590891046088
2015,YR2015,Libya,LBY,48717506273.4399,10.4022933588151,-7.04070727195379,..,..,22.2273741215145,34.6775332111739,1.38120985962103,..,-0.842656252118843,7867.5157311439,142.164780042916
2015,YR2015,Liechtenstein,LIE,6268515276.17441,..,..,..,..,..,..,..,1282.60722939224,..,167809.269874833,..
2015,YR2015,Lithuania,LTU,41435533340.3883,-0.884097405500596,0.0636827914669311,9.12,..,68.7776407338805,69.7746765905942,..,2.50257212107381,2.02458395469182,14263.9645773495,107.624882767344
2015,YR2015,Luxembourg,LUX,60071584216.1375,0.474743161437779,2.21918065733098,6.669,..,191.835449041844,159.296525319647,..,75.6300239935577,2.26978448419565,105462.012584423,109.200109200109
2015,YR2015,"Macao SAR, China",MAC,45048190598.3249,4.56056338028173,4.51405118914209,1.81,0.704162552771047,78.5067332391829,39.9916043012666,7.98496041666667,1.07999340226639,-21.5144021947741,73220.6355551661,131.335802236165
2015,YR2015,Madagascar,MDG,11323020701.3017,7.40419174202137,6.5037166915161,1.785,47.146664487391,28.3906461296836,32.8297327068242,2933.50833333333,2.89727727453158,3.13229807490305,455.63803458407,139.549180162949
2015,YR2015,Malawi,MWI,9219474379.31534,21.8673475542553,19.8146692597743,..,20.5087964607091,..,..,499.605833333333,3.12107477506801,2.80000000125504,544.276872741836,250.618999732887
2015,YR2015,Malaysia,MYS,301355266964.947,2.10438980238351,1.21805573355338,3.1,3.30703770408129,69.4486908970754,61.9213815481844,3.90550026302768,3.27094402931735,5.09153242155011,9699.60046342736,112.789535077486
2015,YR2015,Maldives,MDV,4129505319.81871,0.953206658777607,7.32344919260277,..,3.52001093155736,..,..,15.3663312211982,7.21577938070337,3.97171571269122,9480.43151420101,132.042842431055
2015,YR2015,Mali,MLI,13104764378.326,1.45069057605961,2.88350937506129,7.729,2.20701772849495,24.0437085118274,39.5959311743242,591.21169798261,2.10248370810902,6.17180002424978,723.504204947663,110.308089786071
2015,YR2015,Malta,MLT,11091483659.6156,1.10054826378929,4.22011821696327,5.389,..,154.618155592318,144.852002582463,..,32.8243295346,9.6081323482308,24921.7141769982,108.161695229016
2015,YR2015,Marshall Islands,MHL,182997300,..,-3.20803586246174,..,..,44.4120487223697,94.6102739363761,..,-2.94738692826092,2.10051933296636,3703.64905889496,..
2015,YR2015,Mauritania,MRT,6166863896.68677,3.25472688117631,-4.79390857827042,..,22.8912964000707,30.1951447553349,47.1516417391617,32.4671666666667,8.13584950372229,5.37633923694936,1562.72683648828,123.415843264796
2015,YR2015,Mauritius,MUS,12007291045.6489,1.2865497076024,1.39953074265865,7.41,7.00246757094131,51.4978524051162,55.6481270311876,35.0567,1.80269793980248,3.69055690369433,9507.87133656424,119.752547307133
2015,YR2015,Mexico,MEX,1213294467527.59,2.72064064964023,3.22542892220264,4.311,0.207059197230484,34.1627726926537,36.2502019945959,15.8482666666667,2.98772808721934,2.70232342550646,10098.1731805195,119.410675116721
2015,YR2015,"Micronesia, Fed. Sts.",FSM,316489900,-0.2981158373807,-5.25035878326008,..,22.1112803322771,27.0650027062475,78.2314696298365,1,..,4.62188400404939,2891.32210264749,112.683242732504
2015,YR2015,Moldova,MDA,7798692878.40136,9.67624033101859,11.5743149591168,1.781,2.30781538967562,31.8069217883307,57.1594936682016,18.8184751452893,2.89625458422079,-0.338235622387202,2749.91303825395,135.726580048526
2015,YR2015,Monaco,MCO,6261649890.82388,..,1.13797243776995,..,..,..,..,..,..,4.8634732114333,170338.680381498,..
2015,YR2015,Mongolia,MNG,11619892590.6941,5.7356828193832,0.609769217723354,4.861,18.8380789952191,44.1840502346828,45.4696132431312,1970.30916666667,0.811709460633853,2.37983580731722,3919.35121343969,162.549099282135
2015,YR2015,Montenegro,MNE,4054730077.57718,1.54869158222486,2.21957293262733,17.555,6.56797930972674,42.1180721256354,60.5709052261971,0.901296423367096,17.2602289657156,3.39038139712073,6517.19267514764,111.025843470093
2015,YR2015,Morocco,MAR,110413823841.592,1.5579071134626,3.17293530967125,9.46,..,29.9958538899695,37.2928220354154,9.76434827950111,2.94611108390154,4.34458297635238,3139.22827148438,106.217815694412
2015,YR2015,Mozambique,MOZ,16208985769.615,3.55075967356746,7.05995033545015,3.426,7.2917553577128,..,..,39.9824741465406,23.8654900431928,7.3930936986377,603.838513777915,126.294863432896
2015,YR2015,Myanmar,MMR,59687411768.8224,9.45417189526018,4.13669673908326,0.766,11.3920487516908,..,..,1162.61532862554,6.8420442279004,6.99284029025127,1159.34020074533,129.322671760608
2015,YR2015,Namibia,NAM,11335161083.5061,3.39401538410559,3.86457435077661,..,5.25645278962166,35.3708484097637,61.8681833775841,12.8819208333333,7.40068055968424,4.26417453763675,4965.67276506551,128.903512292969
2015,YR2015,Nauru,NRU,84863440.5801997,..,0.1111111111111,..,..,71.5686274509804,128.43137254902,1.33109026245502,..,-5.66037735849056,7587.25441038889,..
2015,YR2015,Nepal,NPL,24360801337.6944,7.86890895590899,4.40904543328786,3.1,..,10.2145885930146,36.4511417965013,102.405134331356,0.213029527267608,3.97605327162971,882.307663444541,152.388930465066
2015,YR2015,Netherlands,NLD,765572770634.375,0.600248147278776,0.772727976651382,6.873,..,82.658896708444,75.1576793312541,..,43.4872316772707,1.95916972105708,45193.4032187971,109.183218539311
2015,YR2015,New Caledonia,NCL,8738203074.3957,0.570508141048402,..,..,..,18.0691662889356,41.9776298064953,107.553234404315,13.777379969742,..,32428.5722348241,106.344758149096
2015,YR2015,New Zealand,NZL,178064471137.921,0.292704628136101,1.43117649482835,5.415,4.27020927376553,27.9588000313308,26.9624813973526,1.433975,-0.0412057475319413,3.73643071502539,38630.7265886928,107.943293912264
2015,YR2015,Nicaragua,NIC,12756685522.4807,3.99737996694396,7.5879916301547,4.7,4.14949932697965,40.0837486734521,58.1101329567711,27.2568449404762,7.58033893910678,4.79270223158466,2025.32143224265,136.877625982058
2015,YR2015,Niger,NER,9683867926.44282,-0.576090369833189,2.249426436212,..,2.84083767674412,14.2683699619368,30.4590604092492,591.21169798261,5.46761764113717,4.39264883207291,481.111301105002,104.198578028039
2015,YR2015,Nigeria,NGA,493026682800.63,9.00943498007699,2.86366512298943,4.311,13.5961532451283,..,..,192.440333333333,0.621501637000126,2.65269329543003,2679.5542234874,158.934846393837
2015,YR2015,North Macedonia,MKD,10064519962.5655,-0.299920475631552,2.00342084578241,26.433,5.3457581796468,48.7379999069691,64.9604439721337,55.537075,2.94702779153329,3.85586514041738,4861.55615984223,109.699166666667
2015,YR2015,Northern Mariana Islands,MNP,910000000,..,5.79545454545456,..,..,52.967032967033,69.7802197802198,..,..,3.38345864661653,17665.1007493109,..
2015,YR2015,Norway,NOR,388159512245.53,2.17113665389527,-2.80446812171388,4.296,6.48637648241762,38.5751887349717,31.8566678050453,8.06416666666667,1.87399423252337,1.85733972643303,74809.9658049898,108.587458148584
2015,YR2015,Oman,OMN,78710793237.9714,0.0652901330287091,-19.1464725188166,..,29.7141921537162,49.651239248884,46.7243584024742,0.3845,-2.76001757846704,5.01705799719045,18777.4330589162,109.406788735411
2015,YR2015,Pakistan,PAK,299963590534.773,2.52932817254229,4.44198033438504,3.566,5.47083938915616,9.97457101697387,16.7136135869803,102.769271604675,0.557734356032139,4.21794209572506,1421.83527830089,145.282482630176
2015,YR2015,Palau,PLW,280457700,0.949040643697081,7.91423501429287,..,..,..,..,1,12.3309711757548,7.53906322541347,15761.3633809149,117.903614457831
2015,YR2015,Panama,PAN,54091800000,0.136399710403518,2.47876890502205,4.402,3.91908600961065,47.6848616611021,52.2515427476993,1,9.46409622160845,5.73305430915852,13669.5594424097,119.636394573623
2015,YR2015,Papua New Guinea,PNG,21723437010.0982,5.99595778127107,-1.23111841681596,..,10.087811319828,..,..,2.76841166666667,0.138228028178879,6.57835632304275,2502.07344498028,127.809369076632
2015,YR2015,Paraguay,PRY,36211447840.0971,3.12900274473925,1.60388801037963,4.556,17.8457424475867,34.734658699956,32.1804068260013,5204.92080811087,1.77457716473578,2.95715173487106,5861.40189546648,124.828349944629
2015,YR2015,Peru,PER,189802976285.619,3.39809194746308,2.69052090074331,3.272,13.0638220152775,21.2873252858958,23.875443403219,3.18443924152237,3.86551316954964,3.25224477218451,6180.11926810233,117.689869607084
2015,YR2015,Philippines,PHL,306445871246.718,0.674192536845408,-0.719682789326697,3.068,6.34358648951781,27.2080572386549,31.9335348658063,45.5028399421431,1.84018010715303,6.34830971539886,2974.29691673713,115.429504132997
2015,YR2015,Poland,POL,477111287969.227,-0.87412587412577,1.31704293664644,7.501,..,47.450306399158,45.3684824498143,3.7695,3.26925821989901,4.38329863507276,12560.051419682,108.126741968608
2015,YR2015,Portugal,PRT,199394066525.44,0.48793862390472,2.01996442826523,12.447,..,40.6151154462762,39.8757789350306,..,0.636936823177551,1.79204604555983,19250.1065376852,107.042632369495
2015,YR2015,Puerto Rico,PRI,103375500000,..,1.97770278824407,12,..,67.1949349700848,41.6856992227365,..,..,-1.04944365110551,29763.4883013861,..
2015,YR2015,Qatar,QAT,161739955576.923,1.8140772393776,-25.1298074959928,0.17,39.4893730514304,57.061477766584,36.6461264070517,3.64,0.662099304441699,4.75334572438737,66984.9102002396,112.394752300764
2015,YR2015,Romania,ROU,177883883008.747,-0.594156437495203,3.26475427441173,6.812,3.39200509428436,41.3494837368548,42.1716790383073,4.00566666666667,2.42727525353942,3.16050387041089,8976.9544892648,114.204990933389
2015,YR2015,Russian Federation,RUS,1363482182197.71,15.5344050528405,7.24973590678889,5.571,7.89459357479114,28.703389442924,20.6559598687647,60.9376501088952,0.502607961400285,-1.97271922580408,9313.021484375,151.529464141175
2015,YR2015,Rwanda,RWA,8544621756.79813,2.52850284192421,0.486320236768691,..,16.7654791785282,13.2304588836026,31.9669649847958,719.8595555,1.89691042635336,8.85684199832404,733.887472832132,126.35240266948
2015,YR2015,Samoa,WSM,824150498.653536,0.724470134874729,3.96466639608224,..,5.33226059335482,27.1409446818018,47.4934098825821,2.5608736880983,3.26002743040369,3.8503618166494,4048.46711296568,108.386921789764
2015,YR2015,San Marino,SMR,1419400403.82788,0.145686073240975,-0.742700250259659,7.38,3.25650061939288,174.452680950641,146.911332464536,0.901296423367096,..,2.29150556145005,42281.8112549264,108.861584341924
2015,YR2015,Sao Tome and Principe,STP,259999643.047388,5.24587835022461,4.50370956373563,..,17.9918242597221,..,..,22.0906445602113,10.7400374911446,1.53969216893665,1292.73305546523,153.987480809631
2015,YR2015,Saudi Arabia,SAU,669484381328.891,1.20607322150109,-16.5814831149775,5.6,..,32.5639254331113,36.9399584262805,3.75,0.593089875635313,4.69014507334364,20442.3660631613,116.615080724277
2015,YR2015,Senegal,SEN,17774766696.1759,0.13521193363526,1.06978461964601,6.757,4.04115044114453,22.6771945016724,35.4331431725293,591.21169798261,2.30194934655845,6.36704365066983,1238.12639978389,104.604333556103
2015,YR2015,Serbia,SRB,39655949731.3816,1.39235822000187,1.8728924804025,17.66,..,45.1772418040017,52.218524853324,108.811425,5.90867133839822,1.80605926509682,5588.9794435877,132.963299969669
2015,YR2015,Seychelles,SYC,1391427967.33495,4.04194410725617,0.520732965212162,4.151,11.7761450674801,92.7396852303217,100.257119864115,13.313925,7.61042610104614,4.19458692437438,14894.4857827096,120.903420148673
2015,YR2015,Sierra Leone,SLE,4252029353.82191,6.68943562498681,19.6403375168796,..,-0.760895142703187,19.2108806711263,47.0684766894554,5.0807475,5.93683176733013,-20.4910741068,581.293411814954,134.094703092292
2015,YR2015,Singapore,SGP,307998545269.398,-0.522618167075298,3.07195500966418,3.79,2.21015017142368,178.384608499682,151.08679044058,1.374825,22.6541826890492,2.97679931634806,55645.6068614606,113.219588558659
2015,YR2015,Sint Maarten (Dutch part),SXM,1417888712.18062,0.330027165141066,4.00778614897004,..,..,..,..,1.79,1.95861279394491,0.105811101134719,36519.9925867513,114.01421785026
2015,YR2015,Slovak Republic,SVK,88900883130.8374,-0.325219777427673,-0.216504525651942,11.492,..,91.6004742927044,88.5875576940972,..,1.7102056496971,5.16718160614154,16390.8821748507,108.736626198792
2015,YR2015,Slovenia,SVN,43107506024.3254,-0.525552285820877,1.00504348534045,8.975,..,77.1486782584484,69.1471784376254,..,4.01356343441891,2.21008160650594,20890.1664304173,105.947115172383
2015,YR2015,Solomon Islands,SLB,1307909887.55212,-0.57446928635949,3.35777295956466,..,6.88923548745031,40.3605204942183,47.8278930030816,7.91468897735788,2.46368108921111,1.67614615649777,2134.80541826155,125.284006297329
2015,YR2015,Somalia,SOM,6984947145.09369,..,6.89926969221692,..,..,14.8600132318693,57.0835367924108,22254.2356837607,4.3378996820732,9.94679995234841,507.482915466996,..
2015,YR2015,South Africa,ZAF,346709790458.563,4.54064227737906,5.54552812339873,22.869,3.66774283297157,27.7136384124829,29.0130377322327,12.7589308811644,0.438735792056359,1.32186223678229,6204.92990145846,130.288813956898
2015,YR2015,South Sudan,SSD,11997800760.2242,52.7663304192139,17.6893321393151,..,-3.32140405501115,36.6513492804707,28.8999999040295,3.60416666666667,0.0012502291294692,-10.7933646271143,1071.77776475545,331.74710919474
2015,YR2015,Spain,ESP,1196156971279.69,-0.500365709903242,0.545318262109149,22.058,..,33.6108606686628,30.5723444752396,..,1.92592371859084,3.83851887667484,25754.36102944,106.511929320121
2015,YR2015,Sri Lanka,LKA,85140955388.8509,3.76836783062105,3.01438079835941,4.519,3.82773664325456,19.893383820639,27.0245869886365,135.856912797089,0.798271103654762,4.2059554759927,3990.35311739446,131.365949371736
2015,YR2015,St. Kitts and Nevis,KNA,957025925.925926,-2.30187563045635,-0.306935102042885,..,9.63342011657458,..,..,2.7,13.4036708228455,0.714014853728685,20025.652352499,105.657994028675
2015,YR2015,St. Lucia,LCA,1807225925.92593,-0.983600952696996,3.20685210858451,..,5.47305187851217,..,..,2.7,8.42397034723422,0.101913353821743,10290.3715682224,111.349556102794
2015,YR2015,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,1,..,..
2015,YR2015,St. Vincent and the Grenadines,VCT,786555555.555555,-1.73361194953987,-0.733844282887702,..,10.1107917501005,..,..,2.7,15.7495814618355,2.78509791763551,7386.74663845115,105.072823568354
2015,YR2015,Sudan,SDN,84984666745.108,16.9095706050977,14.0225574392301,..,..,6.42291092918573,11.9553619254684,6.02573259791667,2.03374734481754,1.91017689052751,2226.40942382813,349.819748489056
2015,YR2015,Suriname,SUR,5126237646.22072,6.89390359168254,4.85247735393695,7.22,7.40486968802958,..,..,3.41666666666667,3.58285872355072,-3.41109601307089,8907.83725830091,139.224436408402
2015,YR2015,Sweden,SWE,505103781349.757,-0.0467847449832812,2.12118024509547,7.432,..,43.7667675162599,39.957046992468,8.43484083333333,2.03013931833984,4.48928158790491,51545.4836095322,103.594817159687
2015,YR2015,Switzerland,CHE,694118186379.628,-1.14390867228183,-1.2650568747671,4.801,3.99644754248307,63.8289557538988,53.3095264649732,0.962381328004354,17.1083833328203,1.64462768699285,83806.4476003837,98.1717745930005
2015,YR2015,Syrian Arab Republic,SYR,16468399173.0006,..,38.2145477531479,..,..,14.2911046581269,36.79510316471,237.029166666667,..,-4.17979161679355,857.497867137736,..
2015,YR2015,Tajikistan,TJK,8271431932.39205,5.7145594964971,6.86625094979701,..,17.7511693755864,9.80269842951246,40.1351176394431,6.16311666666667,5.48892046396497,6.01930331771186,970.362599665447,140.151994675248
2015,YR2015,Tanzania,TZA,47413919817.124,5.58816952959298,7.59136402332241,..,7.91293618587464,17.1049115530965,23.6527693247348,1991.39083333333,3.17633492826527,6.16062877406682,929.7998046875,158.021006257208
2015,YR2015,Thailand,THA,401296238228.084,-0.900424963291569,0.722113573412514,0.597,3.98101397309843,67.6366902705865,57.2029718819397,34.2477166666667,2.22468548959784,3.13404724911635,5708.79409105798,110.34333613031
2015,YR2015,Timor-Leste,TLS,1595205100,0.646148614181249,7.20272658800616,..,5.87106343185557,3.04089423986922,56.8506331881712,1,2.6952960468845,2.7972661120109,1322.9290943123,142.948415716182
2015,YR2015,Togo,TGO,5755457836.01866,2.58500390801595,2.20271127293753,2.204,2.88784451700808,26.7106298715077,42.4175080098299,591.21169798261,4.48026975109969,5.46803129300602,770.143379256632,111.179750599295
2015,YR2015,Tonga,TON,437003078.563584,-1.05399831971283,5.28336858334735,..,2.8052601871833,16.9603182865436,64.4910868179684,2.10576325744967,1.45288570981683,1.17188825589601,4117.93104694205,109.873457478337
2015,YR2015,Trinidad and Tobago,TTO,27026080986.578,4.66121598098264,-8.73359697757166,2.428,18.5348566584952,..,..,6.37744166666667,0.654292958628612,-0.777478729405431,18508.770502876,133.630694979302
2015,YR2015,Tunisia,TUN,45779494041.9295,4.437371273215,4.21384003000082,15.159,..,38.3998387567342,48.848691902871,1.961625,2.11999260597179,0.967703153193497,3960.92484913663,124.284792209994
2015,YR2015,Turkiye,TUR,864313810469.009,7.67085364845877,7.84491693010263,10.304,..,24.5312773389092,26.557266261846,2.72000852790579,2.22870440882429,6.08448690443663,11049.9951100942,146.067825112108
2015,YR2015,Turkmenistan,TKM,35799714285.7143,..,-5.15329778752206,..,..,35.6754642894197,45.6244662766662,..,8.49997845126457,6.49999990951666,6208.2966545016,..
2015,YR2015,Turks and Caicos Islands,TCA,942070000,..,0.623168365108711,..,..,..,..,..,-7.41855700744106,11.3148341336331,25783.2941047676,..
2015,YR2015,Tuvalu,TUV,36811936.0824587,..,3.20315928038613,..,..,..,..,..,0.81495306122449,10.4166666666667,3384.38320147639,..
2015,YR2015,Uganda,UGA,32387183730.1002,5.58968606251725,5.18785986456285,..,16.5546646041457,12.8773253147369,24.8119730176989,3240.64542033826,2.27760507458345,5.18785986002466,864.180059289672,149.962871001285
2015,YR2015,Ukraine,UKR,91030967789.0717,48.6998646434424,38.8816797599977,9.14,-12.2829289815693,52.5976795082231,55.2089367899327,21.8446977666667,-0.217508398305494,-9.7729872128676,2124.66259765625,180.499827049464
2015,YR2015,United Arab Emirates,ARE,370275469560.166,4.06996608361603,-16.2670060316676,..,..,97.5631880734885,71.9130486297312,3.6725,2.30933522457138,6.78677287945216,41525.1389031283,109.348732137854
2015,YR2015,United Kingdom,GBR,2927911140916.73,0.36804684232536,0.660990521413524,5.301,..,27.845950666101,29.3575990202724,0.654545478931426,1.54832168533284,2.2202583222271,44964.3911437292,110.958017384871
2015,YR2015,United States,USA,18206020741000,0.118627135552451,1.00054163291141,5.28,2.23707549539748,12.4718192531032,15.351745665684,1,2.80914762910409,2.70636958176399,56762.7294515989,108.695721960694
2015,YR2015,Uruguay,URY,57680327998.6689,8.66626987079328,9.85542032172539,7.488,5.44867158636638,22.4778512515741,22.8503895571793,27.3273666666667,4.63423394449932,0.370741257681345,16950.7531694816,150.098484199709
2015,YR2015,Uzbekistan,UZB,86196264741.8842,8.75188196737494,10.500699519893,5.15,2.96202955011222,13.7662913529249,16.9842173105687,2567.98721339827,1.20794015171285,7.21877350346286,2753.97105782901,171.213355163693
2015,YR2015,Vanuatu,VUT,730870802.967051,2.48326875660439,5.86381979755184,..,4.09675385728672,46.0336191420716,67.013570684309,108.989166666667,4.24442263225858,0.366522075389213,2643.8868859095,107.149433340321
2015,YR2015,"Venezuela, RB",VEN,..,121.738085297503,..,..,..,..,..,6.2842,..,..,..,772.020086336005
2015,YR2015,Viet Nam,VNM,239258328381.741,0.631200905175754,-1.71651170749655,1.849,8.98829687567201,72.9228516057117,71.9913762727334,21697.5675,4.93190773329022,6.98715430598611,2595.23484372958,144.550370194288
2015,YR2015,Virgin Islands (U.S.),VIR,3663000000,..,3.18757755421872,..,..,41.6325416325416,43.1340431340431,..,..,-0.425079702444208,34007.3529411765,..
2015,YR2015,West Bank and Gaza,PSE,13972400000,1.43161145810422,-3.70701301671946,23.005,10.8929228684251,16.0623801208096,54.7185880736309,..,0.751035803856388,3.72129967114788,3272.15432360708,110.990121099895
2015,YR2015,"Yemen, Rep.",YEM,42444489522.2303,..,46.4762512255778,..,..,9.05157754562319,22.5859600836688,230.833333333333,-0.0363882532889495,-27.9945462536875,1488.41626930017,..
2015,YR2015,Zambia,ZMB,21251216798.7762,10.1105928909618,6.65929211357343,..,6.17921585248158,37.1385258014734,42.7268910083378,8.63166666666667,7.44741668984248,2.92037511217961,1307.90964916032,144.042061474463
2015,YR2015,Zimbabwe,ZWE,19963120600,-2.43096842383404,0.367419652771034,..,8.14442745552959,19.1601757893503,37.5886353158634,..,1.99968736350769,2.02364999592871,1410.32917348908,106.213145404861
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,
